Actual_AQI,Predicted_AQI
190.0,172.39171
255.0,242.74532
218.0,242.92981
57.0,67.356895
78.0,67.57115
55.0,79.43969
181.0,174.47136
99.0,102.024414
61.0,66.50626
119.0,105.911224
185.0,191.36241
394.0,439.61215
72.0,121.33168
305.0,272.70233
48.0,51.18214
132.0,131.91133
100.0,95.951256
96.0,140.70258
115.0,128.19568
198.0,196.8317
108.0,136.93585
85.0,90.90547
78.0,69.181984
294.0,286.74307
348.0,350.09778
500.0,485.35788
132.0,132.14624
132.0,131.91133
427.0,404.51712
190.0,96.50137
122.0,103.15194
132.0,134.38097
350.0,320.14005
158.0,150.3145
86.0,75.13956
170.0,149.53038
87.0,128.25778
25.0,40.799767
132.0,132.16144
132.0,132.16144
96.0,95.2818
228.0,275.56116
87.0,87.96819
395.0,386.79593
262.0,242.21925
264.0,201.32616
128.0,115.84506
154.0,107.21898
89.0,116.311455
55.0,55.43116
132.0,131.91133
78.0,103.05505
129.0,119.18447
82.0,102.031715
132.0,132.16144
371.0,314.5649
270.0,203.72565
38.0,45.844547
57.0,59.277355
396.0,429.55215
86.0,92.07253
142.0,127.351425
335.0,337.067
54.0,62.263264
82.0,105.63409
250.0,202.83081
291.0,308.78232
74.0,77.02747
132.0,132.16144
132.0,132.16144
491.0,436.2341
132.0,128.42476
238.0,314.1325
132.0,132.16144
381.0,372.8592
132.0,132.16144
90.0,100.69517
106.0,105.04996
108.0,100.61306
500.0,492.96292
60.0,62.259274
323.0,345.3164
135.0,148.19937
467.0,425.56558
208.0,185.95654
401.0,357.36896
71.0,87.85761
500.0,377.22507
105.0,109.338974
114.0,120.00312
396.0,397.8862
79.0,80.34215
132.0,131.90688
298.0,254.18777
90.0,94.49805
237.0,213.52315
350.0,385.2669
88.0,110.39165
132.0,132.14624
132.0,131.91133
148.0,152.04468
70.0,83.74774
113.0,114.088936
314.0,273.11057
149.0,77.70024
220.0,234.05351
298.0,288.43277
132.0,274.95428
132.0,132.16144
340.0,332.3253
330.0,325.3935
345.0,347.6642
209.0,268.7517
61.0,60.746853
321.0,306.8049
402.0,371.27145
132.0,132.16144
60.0,104.87348
156.0,161.75853
72.0,83.27045
51.0,64.911674
263.0,233.82866
244.0,195.30461
164.0,151.6132
84.0,90.11593
132.0,132.16144
132.0,211.61517
107.0,103.43698
132.0,131.69267
500.0,474.45956
164.0,116.29308
49.0,54.758446
255.0,201.32288
500.0,489.06662
132.0,131.80582
132.0,112.6233
318.0,300.3273
404.0,364.92935
95.0,124.86602
82.0,138.7262
83.0,85.670334
49.0,56.267704
347.0,344.85114
132.0,128.8824
88.0,100.04515
224.0,174.90385
132.0,132.16144
393.0,400.38025
98.0,114.202385
135.0,146.27931
111.0,101.52963
152.0,137.82727
152.0,161.42036
132.0,132.16144
209.0,202.46611
372.0,344.07916
388.0,391.545
132.0,119.46916
129.0,127.19102
332.0,326.13098
132.0,132.16144
151.0,159.39536
102.0,103.71285
132.0,131.91133
132.0,81.69983
170.0,201.02243
132.0,96.17023
144.0,134.79848
132.0,131.73352
132.0,126.79894
150.0,141.1635
323.0,335.05304
132.0,132.16144
124.0,125.742256
253.0,283.0504
95.0,113.11384
343.0,265.47232
418.0,414.52643
132.0,127.501465
132.0,131.90688
79.0,95.68052
154.0,169.63538
132.0,132.06238
261.0,242.77342
86.0,90.74251
227.0,233.02544
343.0,329.19308
348.0,349.77402
77.0,88.519905
396.0,335.54578
329.0,330.8189
100.0,133.72769
44.0,57.269928
439.0,405.48935
71.0,87.11299
103.0,101.82964
129.0,120.75296
109.0,98.922165
139.0,139.02164
273.0,288.3485
73.0,94.49389
101.0,103.83527
116.0,119.35813
330.0,314.05542
60.0,77.340706
318.0,327.2312
132.0,132.16144
180.0,195.94093
99.0,93.152405
500.0,405.95035
209.0,224.50153
54.0,66.080124
360.0,378.12476
117.0,86.93281
92.0,104.364075
132.0,130.6715
185.0,177.19765
127.0,136.62555
163.0,153.9314
49.0,73.32116
134.0,145.7498
62.0,79.8243
114.0,116.91707
67.0,68.23213
69.0,81.63751
94.0,114.807526
118.0,88.79853
362.0,385.3164
59.0,54.462265
329.0,337.67136
53.0,57.785915
104.0,106.857765
347.0,330.59995
232.0,265.8003
161.0,147.54831
122.0,138.5915
55.0,47.748756
204.0,182.79346
106.0,101.927704
87.0,108.10313
132.0,132.0771
132.0,127.51256
80.0,104.36579
132.0,96.9717
86.0,117.81423
132.0,131.68188
64.0,57.337807
220.0,249.20496
120.0,152.35808
132.0,147.79892
399.0,435.57574
309.0,316.81738
132.0,156.12427
48.0,62.45272
119.0,142.08356
112.0,111.05197
43.0,55.95563
114.0,137.35385
47.0,57.546585
214.0,248.52898
94.0,113.380486
132.0,132.93321
102.0,114.823
118.0,136.24733
234.0,237.1168
217.0,187.90714
132.0,139.20267
257.0,239.3746
359.0,346.57135
170.0,140.11182
132.0,132.16144
446.0,424.79297
56.0,60.05359
305.0,293.8608
284.0,305.50558
132.0,131.91133
132.0,56.896076
232.0,235.95197
43.0,58.122223
50.0,59.60833
174.0,184.45496
132.0,131.90688
161.0,146.66101
137.0,135.7945
172.0,192.04263
109.0,114.95761
96.0,138.6604
119.0,134.32013
87.0,112.98615
135.0,112.78052
132.0,132.16144
119.0,137.68779
237.0,285.88217
88.0,65.54772
181.0,164.49117
117.0,146.25793
260.0,272.27145
116.0,116.6936
175.0,216.2088
86.0,78.67372
112.0,125.26686
132.0,132.16144
337.0,351.53128
132.0,132.14624
156.0,128.81262
132.0,131.72699
100.0,96.63143
80.0,92.68058
117.0,113.86666
138.0,149.808
295.0,288.2026
321.0,277.55273
312.0,274.66254
182.0,226.7446
109.0,105.70822
287.0,170.11995
132.0,131.90688
107.0,119.42196
127.0,142.05672
163.0,104.51508
126.0,131.48904
139.0,139.24161
74.0,85.00836
411.0,342.69543
132.0,133.46194
94.0,88.04461
297.0,314.49408
125.0,125.37035
86.0,113.1985
202.0,209.78566
132.0,131.73352
137.0,133.51685
38.0,47.620575
108.0,110.30414
132.0,132.16144
114.0,106.64166
132.0,131.90688
66.0,68.7742
132.0,131.72699
132.0,64.065384
209.0,220.31071
444.0,396.90167
299.0,286.06284
301.0,283.35287
132.0,130.90082
313.0,290.10385
132.0,100.24242
40.0,50.538525
74.0,74.33063
180.0,125.8492
131.0,114.63363
56.0,64.34427
275.0,254.44936
132.0,92.71675
253.0,289.92368
47.0,45.89825
229.0,255.77747
59.0,72.46858
132.0,104.9922
132.0,131.80582
302.0,270.90057
62.0,71.89125
223.0,260.20602
82.0,93.70545
328.0,333.75366
132.0,131.90688
146.0,155.75029
301.0,268.44928
327.0,355.30435
153.0,174.09161
73.0,75.545
132.0,130.80766
132.0,131.84375
118.0,135.7339
48.0,62.673904
132.0,120.72612
59.0,60.00823
272.0,271.2345
70.0,105.253845
198.0,208.24127
82.0,94.06147
116.0,124.91712
132.0,132.16144
477.0,358.52844
205.0,170.37294
105.0,109.145744
302.0,236.64009
397.0,474.80383
364.0,349.41263
164.0,104.54946
180.0,199.27756
122.0,130.98625
122.0,104.816475
151.0,154.04259
279.0,290.59335
293.0,306.8025
372.0,360.12088
111.0,97.5809
132.0,132.16144
322.0,323.80322
52.0,84.50648
128.0,132.16144
132.0,132.0771
268.0,298.61646
48.0,60.783398
132.0,119.64047
228.0,139.52478
373.0,363.06915
34.0,59.51038
132.0,146.68893
132.0,132.0771
198.0,221.86115
46.0,94.80557
312.0,299.1578
386.0,363.54025
299.0,293.98492
79.0,82.92969
200.0,230.30658
64.0,81.07256
132.0,132.16937
132.0,133.89203
93.0,99.36251
40.0,59.02359
144.0,122.95465
310.0,298.2848
113.0,127.62756
286.0,276.2608
65.0,71.627174
118.0,124.21664
128.0,126.12895
132.0,132.16144
133.0,143.47519
178.0,156.69324
57.0,71.68929
49.0,68.74009
213.0,164.61261
132.0,132.16144
294.0,318.9528
58.0,71.549545
162.0,183.80464
132.0,163.50072
202.0,287.37973
132.0,131.72699
83.0,63.598705
357.0,330.35434
54.0,68.87095
151.0,152.57394
87.0,96.478485
132.0,131.90688
351.0,351.00732
29.0,38.11497
116.0,141.74883
219.0,262.1317
54.0,71.59375
126.0,117.464035
101.0,120.9181
132.0,82.191444
178.0,179.33946
88.0,84.02058
302.0,317.02484
336.0,356.7119
392.0,386.62418
73.0,89.05559
233.0,258.25943
76.0,85.75029
61.0,56.53555
154.0,144.69276
132.0,131.91133
132.0,212.94762
40.0,49.914356
53.0,65.06088
371.0,359.26935
62.0,75.411545
88.0,76.407745
214.0,187.79683
176.0,165.1989
500.0,480.77322
66.0,68.31622
92.0,100.49289
357.0,365.1377
55.0,64.21286
51.0,44.333733
132.0,131.90688
190.0,187.70992
228.0,192.66437
101.0,93.011856
68.0,84.88539
93.0,98.00263
105.0,109.23595
149.0,133.36928
112.0,112.825676
150.0,143.49586
134.0,131.23506
198.0,229.35483
115.0,128.87946
374.0,435.12036
115.0,126.893486
86.0,93.52344
31.0,43.021843
29.0,38.357304
132.0,132.16144
62.0,74.282845
72.0,87.81624
132.0,126.66526
119.0,129.56464
175.0,121.10936
134.0,122.17001
181.0,203.64655
132.0,131.80582
63.0,67.41357
89.0,89.34782
132.0,132.16144
132.0,121.84242
321.0,326.38672
132.0,73.46076
120.0,98.12157
201.0,230.01732
48.0,68.531334
147.0,150.85124
107.0,112.88692
243.0,212.41743
117.0,121.45097
356.0,302.2208
132.0,111.42121
83.0,57.042156
108.0,106.971504
316.0,285.237
132.0,95.08396
168.0,143.04088
132.0,131.91133
55.0,70.43734
401.0,405.63217
140.0,153.00821
330.0,240.0615
322.0,313.96555
132.0,132.16144
98.0,84.890465
331.0,304.57684
100.0,159.52542
77.0,87.95513
142.0,107.37984
132.0,131.69267
166.0,169.82024
97.0,71.479126
244.0,273.95706
120.0,113.93922
161.0,156.03653
132.0,131.69267
103.0,123.74388
143.0,133.92525
215.0,218.27344
319.0,319.67853
132.0,132.16144
353.0,364.1245
224.0,177.07687
132.0,132.16144
132.0,131.72699
132.0,131.90688
179.0,132.18109
81.0,69.11193
83.0,93.74743
42.0,50.669327
181.0,179.5967
102.0,105.47499
48.0,70.49747
132.0,132.16144
132.0,132.39433
132.0,132.16144
180.0,260.0671
60.0,89.84772
253.0,120.90098
176.0,204.40091
457.0,380.6514
132.0,131.62419
132.0,132.0771
68.0,72.78382
115.0,100.839645
117.0,135.47127
132.0,138.10544
288.0,259.58145
500.0,467.8569
122.0,138.75801
58.0,64.734924
122.0,125.708984
197.0,245.57487
402.0,349.45792
127.0,148.27637
58.0,61.70896
310.0,288.28262
291.0,279.75812
132.0,132.16144
166.0,172.36017
50.0,59.25174
126.0,107.07775
464.0,447.62946
184.0,164.63374
160.0,297.7108
115.0,114.193634
150.0,160.43983
96.0,72.187256
110.0,116.86607
36.0,51.465824
120.0,97.432465
287.0,296.90768
76.0,67.47883
132.0,132.14624
132.0,115.57221
47.0,52.90004
132.0,132.0771
53.0,69.851814
132.0,132.0771
82.0,89.20357
132.0,132.16144
119.0,158.49022
180.0,151.59146
174.0,165.24548
500.0,415.16742
146.0,156.61671
195.0,229.2775
132.0,132.0771
53.0,49.236973
132.0,130.17607
50.0,71.15397
348.0,298.268
466.0,453.91113
59.0,75.92481
164.0,171.8818
244.0,331.98495
71.0,92.49823
500.0,462.9225
500.0,484.3798
125.0,135.42624
221.0,181.16492
142.0,154.49696
148.0,129.21365
81.0,104.76672
97.0,114.82248
68.0,79.65923
198.0,206.55179
167.0,155.40373
45.0,55.503395
106.0,119.66731
286.0,229.48256
67.0,75.128685
207.0,192.74576
308.0,310.62534
37.0,42.8076
322.0,321.40723
175.0,154.1094
293.0,282.06256
325.0,321.78592
132.0,132.0771
500.0,493.6886
103.0,104.77928
74.0,79.60056
144.0,177.32748
132.0,131.7232
141.0,189.57158
93.0,92.88519
132.0,131.80582
202.0,220.62698
132.0,131.90688
126.0,175.5354
53.0,69.53765
346.0,356.23004
132.0,132.16144
83.0,85.43766
110.0,91.274376
47.0,54.704605
500.0,466.02643
294.0,290.90762
306.0,306.53195
108.0,131.88643
326.0,355.42566
119.0,98.37316
277.0,240.48694
101.0,65.58859
132.0,131.14821
132.0,132.16144
78.0,97.065475
209.0,235.11078
154.0,149.53917
158.0,178.44998
132.0,131.71005
98.0,88.382225
85.0,86.990845
133.0,132.01427
132.0,132.16144
88.0,75.632126
233.0,271.51105
116.0,113.19391
110.0,110.20425
90.0,88.85686
132.0,132.16144
132.0,132.16144
54.0,68.552475
373.0,363.2755
170.0,168.08757
81.0,84.517685
172.0,170.52864
31.0,42.55263
132.0,111.93393
49.0,64.12754
95.0,114.87484
203.0,179.10551
134.0,131.70601
91.0,97.03235
266.0,293.19385
235.0,219.26556
94.0,88.663765
171.0,141.05194
390.0,400.87567
88.0,80.09182
113.0,130.59622
225.0,217.06018
61.0,71.47728
109.0,105.809265
122.0,132.68987
348.0,321.8229
172.0,70.07454
500.0,484.19373
202.0,221.75267
93.0,105.5149
132.0,132.16144
135.0,119.513466
132.0,131.69267
132.0,132.16144
53.0,69.09451
132.0,132.16144
175.0,202.33359
132.0,110.536385
132.0,131.91133
90.0,111.4914
132.0,123.13829
94.0,96.354355
500.0,495.53128
166.0,142.35544
63.0,69.91515
138.0,146.7071
77.0,86.4793
69.0,74.453156
103.0,118.134155
132.0,121.1096
120.0,72.572624
132.0,123.8685
118.0,150.18536
132.0,83.22779
132.0,132.16144
132.0,131.91133
121.0,90.27143
58.0,61.262245
303.0,343.0876
46.0,59.475708
183.0,188.91295
132.0,108.24184
317.0,268.70673
92.0,92.36019
48.0,53.15339
131.0,103.98214
500.0,461.00574
96.0,101.766655
386.0,415.32397
392.0,343.60538
149.0,166.32524
132.0,132.16144
81.0,90.16273
132.0,143.143
98.0,116.13157
34.0,56.281605
243.0,220.5366
193.0,203.0093
132.0,131.90688
132.0,131.55888
480.0,453.41187
132.0,114.31572
175.0,155.34814
132.0,132.16144
99.0,117.66298
132.0,131.91133
70.0,90.62919
137.0,139.0396
60.0,79.01276
132.0,132.16144
103.0,100.128746
81.0,76.8426
142.0,139.78001
209.0,244.95636
376.0,362.89532
373.0,304.80405
132.0,131.91133
295.0,248.08751
225.0,228.36768
132.0,131.90688
132.0,124.796585
154.0,129.84132
80.0,81.61529
61.0,74.60576
40.0,47.21654
104.0,115.480896
318.0,294.90747
132.0,132.16144
107.0,86.31813
72.0,89.354706
194.0,182.82108
111.0,103.68724
132.0,128.11784
150.0,178.27512
345.0,378.87286
70.0,77.72577
142.0,87.200714
311.0,314.24182
99.0,82.1629
102.0,106.30338
276.0,233.9684
135.0,126.10544
298.0,302.54523
398.0,384.0643
30.0,36.93025
132.0,132.16144
94.0,106.7909
118.0,114.166725
132.0,131.5047
147.0,117.62147
346.0,342.39716
53.0,50.464165
86.0,84.85923
244.0,172.03606
148.0,162.92328
52.0,45.254757
236.0,262.0443
73.0,74.76022
132.0,131.91133
261.0,357.40094
344.0,395.43683
56.0,65.252495
96.0,119.7311
83.0,95.63314
364.0,359.0985
387.0,218.14876
132.0,132.16144
500.0,451.98914
461.0,431.01498
419.0,353.10266
304.0,252.43852
143.0,130.9159
298.0,304.88898
90.0,97.79805
143.0,143.34564
144.0,135.48508
181.0,151.83073
500.0,468.57718
290.0,276.4903
72.0,92.130196
105.0,110.43269
89.0,89.986885
220.0,214.38367
315.0,324.41843
310.0,320.94315
312.0,322.1216
243.0,203.27585
69.0,81.15404
74.0,82.16386
104.0,117.884445
82.0,90.23203
241.0,240.33284
173.0,181.74779
59.0,74.12154
80.0,81.8793
40.0,45.62507
105.0,100.52233
106.0,106.63735
409.0,391.09155
337.0,235.96613
84.0,80.04479
68.0,87.36891
180.0,258.25223
200.0,230.35985
367.0,360.54016
88.0,99.93942
79.0,83.73012
148.0,169.12482
335.0,341.41272
132.0,132.16144
379.0,361.41562
300.0,293.30203
78.0,85.238686
170.0,125.000206
305.0,126.08933
73.0,92.24002
88.0,89.91603
132.0,123.79827
65.0,67.54091
132.0,132.16144
109.0,114.24874
250.0,259.242
320.0,257.02975
132.0,131.7787
95.0,96.89907
70.0,111.18963
79.0,68.84096
336.0,329.1741
107.0,108.767586
278.0,146.31158
129.0,110.761795
126.0,120.20048
368.0,338.36865
55.0,63.438297
99.0,80.47
150.0,135.36333
132.0,131.91133
132.0,84.45738
226.0,294.60593
132.0,132.16144
132.0,127.49937
147.0,125.62659
139.0,167.40561
252.0,214.19296
55.0,87.66379
107.0,98.140884
132.0,131.52756
105.0,107.90245
102.0,94.66933
152.0,163.82579
132.0,398.85538
85.0,87.346504
73.0,95.17322
265.0,262.69656
134.0,128.1083
162.0,140.98047
333.0,342.1533
361.0,132.16144
132.0,132.16144
361.0,370.05917
90.0,94.527794
76.0,78.64874
317.0,219.32167
361.0,349.84152
132.0,144.4711
286.0,277.11478
132.0,132.16144
44.0,59.52964
132.0,75.11402
123.0,124.42625
420.0,456.1599
142.0,154.32674
132.0,132.0771
103.0,107.67161
202.0,176.48157
235.0,243.3744
37.0,54.15376
37.0,58.05777
51.0,67.400566
132.0,132.16144
46.0,51.857513
132.0,132.16144
356.0,303.9839
158.0,173.20148
358.0,211.95905
88.0,114.83271
54.0,44.649918
132.0,131.72699
132.0,132.8025
348.0,330.8792
44.0,64.91995
120.0,107.53176
44.0,57.151707
234.0,222.79047
54.0,57.23086
500.0,499.96417
132.0,131.07954
312.0,314.18484
124.0,110.06442
312.0,309.21564
287.0,261.56335
219.0,188.95992
93.0,88.501755
132.0,131.59605
132.0,130.95267
132.0,132.06238
322.0,190.92644
347.0,319.32108
201.0,195.41266
173.0,187.5692
72.0,131.89844
69.0,83.996284
56.0,68.52946
138.0,150.0562
45.0,50.33317
109.0,69.84484
124.0,100.1464
103.0,94.28264
211.0,201.14122
78.0,73.57367
114.0,104.25374
312.0,301.00922
65.0,82.25762
96.0,95.8035
132.0,132.16144
83.0,76.98323
320.0,310.97397
119.0,279.28375
42.0,60.411736
132.0,124.76565
166.0,191.17296
58.0,73.57475
41.0,53.005962
132.0,132.16144
355.0,133.32399
122.0,129.71707
108.0,102.22709
132.0,132.0771
264.0,303.40598
35.0,49.954414
98.0,119.09707
61.0,59.497723
132.0,131.80582
172.0,159.87085
132.0,75.486496
94.0,91.48391
305.0,273.4389
184.0,174.9946
132.0,132.0771
88.0,69.5298
142.0,158.41405
84.0,81.49583
185.0,188.82697
186.0,189.96129
262.0,251.19135
132.0,129.6033
150.0,164.3399
322.0,271.89606
117.0,93.39213
71.0,68.56108
53.0,99.666954
113.0,91.481834
255.0,230.41057
70.0,99.86985
205.0,188.9632
139.0,109.91875
116.0,112.85769
100.0,109.94622
48.0,63.268085
262.0,219.63039
36.0,79.49573
189.0,202.16052
94.0,102.67714
323.0,284.63327
144.0,146.51384
132.0,111.28514
108.0,114.75726
142.0,106.40703
500.0,481.27216
132.0,121.81281
459.0,434.0391
254.0,303.1847
65.0,42.260025
122.0,123.82912
305.0,316.1435
132.0,123.39606
92.0,90.57968
77.0,86.910225
315.0,247.53607
84.0,97.41743
105.0,79.65122
132.0,126.99513
132.0,132.16144
203.0,236.80855
315.0,300.35828
59.0,75.52327
224.0,236.38348
120.0,128.66142
121.0,131.38412
256.0,273.9965
190.0,205.36165
127.0,122.36327
376.0,308.38144
365.0,287.14478
160.0,146.14037
132.0,132.16144
75.0,92.78091
134.0,148.69704
123.0,126.8432
132.0,133.79018
81.0,73.26859
41.0,62.761898
83.0,86.353836
336.0,338.42465
55.0,73.382904
318.0,323.96753
87.0,76.71635
408.0,382.0247
354.0,376.69016
192.0,166.31291
337.0,374.3687
66.0,88.17984
301.0,300.9557
93.0,83.47367
221.0,298.77692
88.0,73.1138
137.0,132.99323
105.0,172.17793
82.0,114.73096
101.0,94.21897
198.0,149.06532
123.0,105.49386
166.0,174.25754
132.0,92.865135
275.0,202.70183
29.0,48.46206
306.0,280.14233
132.0,132.16144
326.0,320.87936
106.0,112.381615
132.0,132.16144
416.0,406.74884
132.0,131.91133
125.0,120.06174
78.0,90.86486
36.0,58.050346
132.0,131.91133
15.0,64.070595
83.0,81.83556
128.0,143.5516
109.0,118.0857
132.0,132.16144
132.0,131.91133
104.0,105.33423
331.0,346.86993
334.0,343.45944
132.0,384.7213
134.0,125.16035
103.0,97.354454
75.0,69.51822
85.0,100.543
95.0,115.67625
132.0,132.16144
324.0,325.9603
179.0,182.8716
166.0,190.70265
215.0,196.20567
126.0,110.11271
118.0,117.139015
78.0,87.89046
84.0,99.91839
395.0,401.3268
238.0,273.74774
161.0,98.96896
136.0,138.18025
110.0,117.1951
404.0,296.10773
57.0,90.85869
77.0,92.13616
205.0,222.04506
123.0,134.36423
57.0,70.0723
353.0,360.41626
230.0,140.49832
164.0,200.00688
132.0,131.91133
69.0,83.21305
175.0,195.51706
132.0,131.5191
493.0,453.6503
112.0,97.47322
132.0,132.16144
169.0,167.0901
248.0,233.67456
113.0,115.3422
102.0,122.93162
402.0,400.7183
315.0,308.7
132.0,120.043106
120.0,89.769455
48.0,53.81467
106.0,91.69497
85.0,94.64712
343.0,365.85358
89.0,79.419
261.0,260.0285
61.0,71.49613
358.0,362.04266
340.0,262.98743
141.0,160.31827
80.0,91.023506
197.0,234.40009
96.0,94.83349
500.0,480.4298
119.0,121.694336
102.0,109.24518
51.0,63.151085
89.0,91.55957
63.0,72.87124
93.0,114.33225
265.0,222.20091
394.0,439.25925
116.0,124.459816
48.0,59.094395
81.0,94.460594
62.0,77.66391
228.0,304.74753
41.0,54.928066
208.0,194.01717
195.0,214.11385
132.0,131.69267
41.0,54.868587
87.0,127.30157
213.0,193.90106
132.0,132.0771
263.0,257.0484
443.0,404.3313
215.0,222.52498
104.0,100.68298
68.0,39.664043
132.0,131.91133
132.0,131.67535
255.0,267.18597
239.0,247.08963
83.0,86.641335
241.0,318.99005
300.0,219.7295
79.0,84.95376
414.0,416.38574
426.0,427.099
132.0,132.14624
160.0,150.9755
218.0,193.32451
132.0,72.39276
89.0,75.27471
112.0,92.819244
188.0,176.97725
452.0,431.97302
64.0,88.99268
132.0,132.16144
132.0,132.16144
136.0,115.93108
135.0,224.77103
50.0,68.06714
180.0,175.1809
223.0,219.63525
32.0,42.168922
500.0,495.38174
417.0,435.09094
350.0,337.3511
92.0,93.4807
95.0,79.05207
132.0,132.16144
52.0,132.16144
224.0,210.45381
180.0,156.4538
145.0,175.17755
19.0,27.998276
118.0,133.12001
319.0,337.21783
202.0,132.24625
121.0,102.70096
143.0,149.49141
93.0,83.453705
334.0,386.32462
132.0,126.39351
103.0,97.816185
84.0,84.289276
340.0,352.67123
138.0,124.717476
93.0,110.180916
94.0,101.07799
313.0,273.24103
127.0,125.78357
313.0,308.30728
87.0,77.930756
132.0,157.50328
216.0,269.86203
132.0,131.90688
307.0,302.87637
155.0,153.05736
327.0,338.9538
84.0,82.11076
42.0,55.473232
132.0,132.16144
108.0,77.71892
156.0,163.3874
86.0,112.21079
126.0,153.2332
268.0,289.7436
132.0,132.16144
435.0,385.68997
107.0,107.037384
55.0,62.51557
401.0,412.36517
381.0,368.69302
225.0,201.339
278.0,232.41258
317.0,281.3333
171.0,190.20811
297.0,344.69324
132.0,130.3553
135.0,132.3352
132.0,130.33524
316.0,316.69116
150.0,116.6852
104.0,106.86284
98.0,71.49162
215.0,204.81943
144.0,147.22906
296.0,310.0733
59.0,64.54124
335.0,349.8888
192.0,150.57426
181.0,150.55106
61.0,77.26591
356.0,354.28723
244.0,237.25777
140.0,142.0222
85.0,66.70902
82.0,85.982475
444.0,399.18564
87.0,114.36372
45.0,52.992496
115.0,136.13521
322.0,316.27667
244.0,243.62654
106.0,108.96193
35.0,43.88018
110.0,133.83684
151.0,140.48848
117.0,118.04253
167.0,108.105446
466.0,454.17337
160.0,160.96246
162.0,149.84262
94.0,103.74322
69.0,70.922775
132.0,131.55148
49.0,53.021633
305.0,291.972
71.0,93.20138
317.0,304.81638
82.0,83.59975
137.0,147.96988
132.0,131.5692
216.0,194.2694
195.0,201.47061
120.0,126.38
378.0,357.1469
132.0,132.14624
116.0,119.542946
353.0,368.61844
201.0,252.23454
293.0,289.9849
87.0,106.71061
190.0,160.3324
107.0,115.00429
144.0,167.40921
144.0,133.89325
113.0,96.98081
70.0,71.23375
373.0,328.64597
132.0,132.0771
372.0,376.6916
122.0,120.36401
337.0,337.68283
35.0,39.060726
132.0,131.80582
132.0,132.16144
39.0,59.10059
132.0,331.3562
100.0,95.53529
212.0,200.96638
79.0,58.629433
132.0,132.16144
103.0,104.40988
132.0,131.80582
132.0,132.16144
363.0,341.99094
184.0,146.02397
61.0,41.044735
106.0,108.49828
108.0,124.52677
340.0,323.97824
329.0,310.9376
99.0,71.90865
40.0,40.805546
33.0,44.328472
94.0,171.61505
138.0,125.51284
139.0,138.6543
65.0,75.60288
81.0,89.74932
43.0,60.175167
61.0,53.49119
149.0,151.3098
132.0,132.0771
128.0,129.68158
126.0,115.610115
415.0,423.6491
132.0,132.16144
316.0,286.10617
132.0,132.16144
153.0,129.71208
132.0,149.8544
82.0,99.03427
409.0,393.0288
362.0,384.4134
157.0,132.3181
52.0,64.59213
132.0,134.8391
115.0,99.20999
94.0,89.20376
314.0,324.62903
106.0,100.138176
387.0,366.22076
257.0,223.74438
279.0,234.82559
140.0,153.18109
104.0,95.69088
58.0,77.05966
132.0,132.16144
132.0,149.33356
132.0,131.92761
317.0,286.88843
132.0,132.16144
335.0,309.9754
66.0,87.02112
132.0,132.14624
101.0,133.08772
132.0,132.0771
132.0,132.16144
132.0,132.16144
428.0,403.12204
95.0,105.82728
240.0,199.87003
71.0,73.967224
477.0,459.06668
45.0,47.630215
84.0,78.38468
82.0,88.0817
193.0,187.15056
148.0,138.57631
71.0,72.37447
118.0,120.63945
132.0,130.94495
102.0,91.935974
42.0,43.0359
353.0,361.14514
218.0,169.08105
132.0,129.68315
324.0,339.0674
494.0,455.3857
185.0,190.03352
132.0,131.91133
105.0,101.15347
228.0,252.57596
366.0,352.3087
56.0,64.457794
238.0,234.0942
102.0,104.810036
107.0,122.34039
306.0,298.5733
132.0,132.16144
146.0,146.20494
30.0,45.806328
30.0,59.54698
132.0,131.71005
86.0,91.92504
135.0,148.9975
312.0,296.37592
135.0,132.68626
156.0,162.07698
108.0,111.82817
310.0,279.10504
132.0,129.93973
112.0,102.865555
500.0,507.2399
132.0,122.6544
132.0,131.90688
132.0,129.21237
162.0,174.11658
132.0,131.90688
75.0,79.52774
132.0,89.87632
55.0,59.899807
132.0,132.16144
320.0,295.6942
132.0,132.0771
299.0,282.2185
132.0,132.16144
102.0,117.94864
132.0,131.91133
92.0,112.68879
68.0,66.11584
161.0,179.8831
341.0,179.1906
332.0,329.75558
47.0,66.81254
72.0,94.786156
165.0,134.5155
70.0,67.004814
132.0,131.71005
311.0,291.31708
165.0,174.069
143.0,146.06735
169.0,209.66757
243.0,276.26654
89.0,63.482643
319.0,420.95718
150.0,155.03516
73.0,89.57316
194.0,199.76195
132.0,132.16144
158.0,145.55125
141.0,92.658264
145.0,114.91822
132.0,117.34147
336.0,389.10648
96.0,84.64981
127.0,115.077515
132.0,130.57974
370.0,378.1152
82.0,73.4007
500.0,480.83392
123.0,107.30449
188.0,178.12328
133.0,184.749
264.0,227.37503
296.0,285.72995
132.0,98.700676
87.0,92.848366
92.0,98.48654
325.0,284.58615
132.0,156.90065
487.0,430.8278
20.0,31.905716
132.0,132.16144
482.0,364.47607
500.0,264.0786
116.0,123.649185
176.0,139.14684
159.0,141.29634
45.0,48.59727
72.0,87.93355
129.0,137.59125
132.0,132.16144
132.0,131.90688
81.0,65.25711
132.0,132.16144
132.0,132.16144
359.0,326.41364
144.0,149.824
350.0,209.66595
170.0,167.29607
201.0,202.3911
98.0,95.49542
71.0,74.80584
339.0,333.37674
69.0,74.253525
109.0,95.378716
