Actual_AQI,Predicted_AQI
132.0,132.20042
78.0,98.35825
209.0,241.49469
154.0,149.5121
158.0,180.89334
132.0,131.8972
98.0,89.72639
85.0,85.679565
133.0,134.48944
132.0,132.20042
88.0,77.772766
233.0,273.93466
116.0,113.086235
110.0,111.01703
90.0,88.26461
132.0,132.20042
132.0,132.20042
54.0,68.5385
373.0,358.51312
170.0,166.13695
81.0,84.874886
172.0,167.32622
31.0,43.436966
132.0,109.90657
49.0,64.77272
95.0,115.46081
203.0,174.71402
134.0,132.08603
91.0,95.844955
266.0,293.35956
235.0,221.7164
94.0,87.27427
171.0,140.805
390.0,399.28458
88.0,78.51221
113.0,132.92789
225.0,218.66559
61.0,71.70777
109.0,105.18259
122.0,133.37341
348.0,324.30405
172.0,71.62461
500.0,492.81445
202.0,222.74869
93.0,107.12263
132.0,132.20042
135.0,118.92514
132.0,131.69958
132.0,132.20042
53.0,70.02402
132.0,132.20042
175.0,201.61682
132.0,108.87568
132.0,131.90591
90.0,115.14761
132.0,123.511246
94.0,94.79776
500.0,495.36655
166.0,141.081
63.0,72.281525
138.0,148.54037
77.0,86.724556
69.0,74.96194
103.0,117.41814
132.0,120.13827
120.0,70.04717
132.0,122.77246
118.0,147.7306
132.0,82.64811
132.0,132.20042
132.0,131.90591
121.0,90.390564
58.0,60.067947
303.0,341.77393
46.0,59.68077
183.0,189.05923
132.0,108.134834
317.0,270.09128
92.0,92.78024
48.0,53.05409
131.0,103.42388
500.0,461.5541
96.0,102.53451
386.0,414.42847
392.0,341.56998
149.0,166.09981
132.0,132.20042
81.0,90.96223
132.0,145.53802
98.0,117.112526
34.0,55.961445
243.0,220.96439
193.0,201.90181
132.0,131.90591
132.0,131.2657
480.0,453.35156
132.0,113.180984
175.0,155.80948
132.0,132.20042
99.0,117.59763
132.0,131.90591
70.0,91.24127
137.0,139.06325
60.0,79.89136
132.0,132.20042
103.0,102.10012
81.0,77.039375
142.0,139.94391
209.0,242.3111
376.0,370.34946
373.0,302.52313
132.0,131.90591
295.0,246.94774
225.0,228.46132
132.0,131.90591
132.0,124.81853
154.0,131.25313
80.0,81.62943
61.0,76.30129
40.0,46.43219
104.0,116.73955
318.0,290.35992
132.0,132.20042
107.0,85.80676
72.0,86.21623
194.0,183.63033
111.0,104.75631
132.0,129.37375
150.0,178.9921
345.0,377.5063
70.0,76.69757
142.0,87.3845
311.0,316.8285
99.0,80.68413
102.0,105.40905
276.0,237.2789
135.0,124.31399
298.0,299.3105
398.0,381.5175
30.0,37.127895
132.0,132.20042
94.0,108.47643
118.0,112.04109
132.0,131.72952
147.0,117.45884
346.0,341.07742
53.0,50.442585
86.0,85.62901
244.0,173.53377
148.0,162.46698
52.0,45.567276
236.0,262.366
73.0,74.00827
132.0,131.90591
261.0,358.03888
344.0,393.58182
56.0,62.639606
96.0,119.26409
83.0,96.13965
364.0,352.99515
387.0,198.61578
132.0,132.20042
500.0,447.73074
461.0,431.53003
419.0,358.1164
304.0,255.3004
143.0,127.96917
298.0,306.80783
90.0,94.62877
143.0,142.40048
144.0,134.20349
181.0,147.21078
500.0,462.2544
290.0,275.2544
72.0,90.81918
105.0,112.276474
89.0,90.04917
220.0,217.17706
315.0,322.1853
310.0,324.02695
312.0,320.50806
243.0,203.76697
69.0,82.96496
74.0,80.16031
104.0,120.08721
82.0,89.22596
241.0,243.00163
173.0,178.0506
59.0,73.88194
80.0,82.23937
40.0,46.965706
105.0,100.85131
106.0,108.30181
409.0,389.54343
337.0,233.0155
84.0,79.633545
68.0,86.69456
180.0,258.94464
200.0,235.59929
367.0,360.31073
88.0,99.937126
79.0,85.08936
148.0,166.8807
335.0,339.82632
132.0,132.20042
379.0,363.53763
300.0,296.43872
78.0,83.74201
170.0,127.7428
305.0,125.19952
73.0,91.290276
88.0,92.31821
132.0,125.22607
65.0,68.80011
132.0,132.20042
109.0,112.2668
250.0,256.2466
320.0,261.9427
132.0,131.47852
95.0,96.74822
70.0,111.9509
79.0,71.31083
336.0,328.81543
107.0,108.12549
278.0,152.05437
129.0,107.30721
126.0,119.4152
368.0,344.2384
55.0,61.51875
99.0,80.9644
150.0,136.19019
132.0,131.90591
132.0,79.5543
226.0,292.78204
132.0,132.20042
132.0,124.67654
147.0,123.254265
139.0,169.90134
252.0,214.8662
55.0,87.86414
107.0,97.34904
132.0,128.08269
105.0,107.87664
102.0,92.87695
152.0,162.53032
132.0,382.75208
85.0,87.3482
73.0,93.59865
265.0,263.77438
134.0,130.42221
162.0,141.42201
333.0,343.15295
361.0,132.20042
132.0,132.20042
361.0,367.6726
90.0,93.28501
76.0,79.33418
317.0,221.13544
361.0,352.74918
132.0,145.35164
286.0,274.74048
132.0,132.20042
44.0,61.19619
132.0,71.46532
123.0,127.12476
420.0,460.7398
142.0,154.12881
132.0,132.07416
103.0,108.17642
202.0,176.05913
235.0,241.53181
37.0,54.089954
37.0,57.226532
51.0,68.05293
132.0,132.20042
46.0,52.10635
132.0,132.20042
356.0,307.95844
158.0,173.42769
358.0,212.29979
88.0,115.82274
54.0,44.250607
132.0,131.77528
132.0,135.38835
348.0,334.59613
44.0,64.49538
120.0,107.39814
44.0,58.789284
234.0,220.74988
54.0,57.764393
500.0,501.38763
132.0,130.20409
312.0,314.3333
124.0,108.488785
312.0,309.53842
287.0,262.2959
219.0,188.16853
93.0,87.62551
132.0,131.62772
132.0,127.297806
132.0,131.69958
322.0,194.32532
347.0,317.0401
201.0,197.9931
173.0,185.31238
72.0,130.92273
69.0,82.91828
56.0,68.971405
138.0,148.85313
45.0,51.587776
109.0,70.753426
124.0,103.11968
103.0,96.41885
211.0,198.28362
78.0,72.71926
114.0,104.740265
312.0,301.16098
65.0,83.42465
96.0,95.06201
132.0,132.20042
83.0,75.11229
320.0,309.8301
119.0,278.8182
42.0,60.72227
132.0,124.963394
166.0,188.85434
58.0,75.77009
41.0,56.215637
132.0,132.20042
355.0,129.85242
122.0,130.40535
108.0,102.21321
132.0,132.07416
264.0,301.46228
35.0,50.69339
98.0,117.76841
61.0,60.46271
132.0,131.9903
172.0,162.97273
132.0,76.204956
94.0,89.65975
305.0,275.07352
184.0,174.17747
132.0,132.07416
88.0,70.35656
142.0,159.32167
84.0,81.740944
185.0,186.85162
186.0,187.64519
262.0,250.663
132.0,130.541
150.0,165.53493
322.0,271.146
117.0,92.46545
71.0,67.80209
53.0,99.70199
113.0,91.63294
255.0,229.84465
70.0,98.743935
205.0,186.84328
139.0,105.732635
116.0,112.735954
100.0,107.55498
48.0,65.00816
262.0,221.33844
36.0,79.93088
189.0,202.45111
94.0,107.3901
323.0,287.27548
144.0,150.13046
132.0,110.32678
108.0,116.23425
142.0,103.53047
500.0,470.28976
132.0,119.98814
459.0,440.78867
254.0,302.46082
65.0,43.217907
122.0,121.5852
305.0,320.12115
132.0,120.12653
92.0,91.97003
77.0,86.17691
315.0,247.40355
84.0,97.61233
105.0,79.21558
132.0,126.05173
132.0,132.20042
203.0,239.35541
315.0,302.01746
59.0,74.05441
224.0,236.6075
120.0,130.36707
121.0,131.45459
256.0,275.12543
190.0,201.17337
127.0,123.35103
376.0,311.28125
365.0,290.53323
160.0,145.86493
132.0,132.20042
75.0,93.14541
134.0,148.7375
123.0,124.9392
132.0,133.74536
81.0,75.98312
41.0,62.703144
83.0,84.27932
336.0,340.03455
55.0,73.969284
318.0,324.13998
87.0,77.16761
408.0,380.05707
354.0,377.21356
192.0,166.91226
337.0,375.74683
66.0,92.44073
301.0,302.15747
93.0,84.268364
221.0,298.33734
88.0,73.4642
137.0,133.94144
105.0,176.39136
82.0,114.4304
101.0,95.06469
198.0,150.22803
123.0,104.30378
166.0,172.70142
132.0,91.63495
275.0,199.85861
29.0,48.934864
306.0,280.36923
132.0,132.20042
326.0,316.9902
106.0,111.77903
132.0,132.20042
416.0,408.3611
132.0,131.90591
125.0,118.553535
78.0,93.16604
36.0,56.478634
132.0,131.90591
15.0,64.22312
83.0,82.865
128.0,141.6643
109.0,116.454346
132.0,132.20042
132.0,131.90591
104.0,105.36818
331.0,346.75055
334.0,340.3871
132.0,387.80237
134.0,125.960686
103.0,96.72365
75.0,69.56948
85.0,99.74329
95.0,115.66023
132.0,132.20042
324.0,323.7865
179.0,184.82635
166.0,189.13359
215.0,201.06888
126.0,109.39916
118.0,118.93852
78.0,86.0223
84.0,94.93727
395.0,403.5151
238.0,274.30338
161.0,101.39711
136.0,140.39714
110.0,116.84993
404.0,302.6557
57.0,91.82691
77.0,93.993256
205.0,218.73453
123.0,138.82498
57.0,71.7433
353.0,357.85736
230.0,137.31369
164.0,202.08174
132.0,131.90591
69.0,83.89146
175.0,192.84183
132.0,131.91594
493.0,452.12842
112.0,96.41066
132.0,132.20042
169.0,166.38452
248.0,232.48474
113.0,113.989525
102.0,123.96158
402.0,392.78146
315.0,309.6479
132.0,121.54562
120.0,88.14334
48.0,53.105774
106.0,91.0604
85.0,93.90924
343.0,363.72955
89.0,80.238235
261.0,256.83847
61.0,73.963104
358.0,362.79617
340.0,260.45142
141.0,161.77286
80.0,92.36407
197.0,233.59674
96.0,96.77212
500.0,465.65405
119.0,117.2598
102.0,108.66183
51.0,63.133846
89.0,93.55832
63.0,71.81286
93.0,112.628494
265.0,224.92406
394.0,438.2109
116.0,122.22415
48.0,59.418205
81.0,93.08611
62.0,77.727905
228.0,309.13217
41.0,54.825684
208.0,195.77972
195.0,210.14041
132.0,131.69958
41.0,54.789185
87.0,126.52678
213.0,199.52411
132.0,132.07416
263.0,257.51904
443.0,400.73587
215.0,222.05592
104.0,102.661095
68.0,39.733162
132.0,131.90591
132.0,131.8972
255.0,268.4541
239.0,245.56526
83.0,84.35936
241.0,325.52615
300.0,218.1711
79.0,85.33419
414.0,405.57663
426.0,427.538
132.0,132.1599
160.0,150.02971
218.0,197.57089
132.0,73.84875
89.0,75.729904
112.0,91.552635
188.0,177.19382
452.0,436.47702
64.0,89.130775
132.0,132.20042
132.0,132.20042
136.0,115.16662
135.0,210.22769
50.0,67.81649
180.0,176.11441
223.0,218.96954
32.0,42.461174
500.0,496.168
417.0,436.36157
350.0,337.87036
92.0,93.13404
95.0,76.7579
132.0,132.20042
52.0,132.20042
224.0,209.44958
180.0,155.64827
145.0,172.2604
19.0,26.964367
118.0,133.61893
319.0,337.29544
202.0,132.10461
121.0,101.63698
143.0,153.72426
93.0,83.21718
334.0,388.3458
132.0,122.714806
103.0,97.02453
84.0,82.080605
340.0,351.59366
138.0,126.53845
93.0,110.07191
94.0,98.77997
313.0,271.1394
127.0,127.22244
313.0,310.86343
87.0,77.80201
132.0,157.78711
216.0,267.49637
132.0,131.90591
307.0,307.93958
155.0,153.67973
327.0,337.07864
84.0,82.67192
42.0,54.21599
132.0,132.20042
108.0,77.36217
156.0,166.58461
86.0,111.13473
126.0,157.35301
268.0,286.35544
132.0,132.20042
435.0,380.002
107.0,106.40782
55.0,64.06202
401.0,407.25937
381.0,368.56485
225.0,197.71863
278.0,229.32661
317.0,281.61838
171.0,189.81299
297.0,342.3135
132.0,126.900246
135.0,130.31342
132.0,129.5876
316.0,319.44254
150.0,115.615234
104.0,108.14353
98.0,72.28398
215.0,200.79208
144.0,146.09584
296.0,310.619
59.0,65.79711
335.0,349.8631
192.0,147.59186
181.0,146.6485
61.0,80.132515
356.0,356.73572
244.0,240.65242
140.0,142.18073
85.0,67.48055
82.0,84.44046
444.0,399.22247
87.0,115.28787
45.0,52.143097
115.0,136.05301
322.0,317.38812
244.0,245.32709
106.0,108.58247
35.0,43.763096
110.0,132.64272
151.0,141.73665
117.0,115.83052
167.0,106.32903
466.0,451.40323
160.0,162.87099
162.0,148.03973
94.0,104.04734
69.0,74.38147
132.0,131.79839
49.0,53.30623
305.0,292.03992
71.0,92.882965
317.0,302.23477
82.0,84.740685
137.0,149.02058
132.0,131.58856
216.0,193.45897
195.0,201.04147
120.0,130.97884
378.0,358.46906
132.0,132.1599
116.0,120.15725
353.0,368.61087
201.0,249.30228
293.0,292.0859
87.0,106.72302
190.0,164.71907
107.0,117.74446
144.0,176.20708
144.0,130.49174
113.0,96.37934
70.0,70.972984
373.0,318.70657
132.0,132.07416
372.0,377.9224
122.0,119.80216
337.0,334.81644
35.0,38.675987
132.0,131.9903
132.0,132.20042
39.0,59.370262
132.0,330.10016
100.0,95.39949
212.0,198.83395
79.0,58.81557
132.0,132.20042
103.0,103.12402
132.0,131.9903
132.0,132.20042
363.0,342.0857
184.0,150.24951
61.0,41.77916
106.0,108.018524
108.0,123.35795
340.0,324.4213
329.0,310.79565
99.0,71.371994
40.0,41.785133
33.0,44.528137
94.0,169.58893
138.0,126.00114
139.0,137.92609
65.0,76.09192
81.0,88.392395
43.0,59.53388
61.0,54.073883
149.0,148.33559
132.0,132.07416
128.0,130.77122
126.0,116.51883
415.0,417.26917
132.0,132.20042
316.0,286.53424
132.0,132.20042
153.0,131.51305
132.0,160.10085
82.0,98.65583
409.0,388.5517
362.0,386.86353
157.0,132.70885
52.0,66.41488
132.0,134.63799
115.0,95.97341
94.0,89.00446
314.0,326.78735
106.0,94.73838
387.0,370.45197
257.0,221.33537
279.0,233.26964
140.0,153.59276
104.0,97.09459
58.0,78.510826
132.0,132.20042
132.0,147.65698
132.0,131.24664
317.0,286.29755
132.0,132.20042
335.0,305.58212
66.0,86.43057
132.0,132.1599
101.0,131.60031
132.0,132.07416
132.0,132.20042
132.0,132.20042
428.0,405.67044
95.0,104.13311
240.0,200.25777
71.0,75.62966
477.0,460.63766
45.0,48.9031
84.0,77.86718
82.0,88.78324
193.0,186.41116
148.0,139.37563
71.0,74.02213
118.0,124.07929
132.0,132.22774
102.0,89.75884
42.0,43.61615
353.0,362.26498
218.0,168.04955
132.0,131.21706
324.0,337.9121
494.0,456.64737
185.0,191.1313
132.0,131.90591
105.0,98.73995
228.0,254.08316
366.0,349.83035
56.0,63.968784
238.0,232.9306
102.0,106.321556
107.0,123.115906
306.0,296.17505
132.0,132.20042
146.0,145.67557
30.0,46.754974
30.0,61.296326
132.0,131.70122
86.0,94.97719
135.0,143.61697
312.0,292.81305
135.0,129.51117
156.0,164.55832
108.0,111.257935
310.0,278.74893
132.0,130.67683
112.0,103.03931
500.0,505.03177
132.0,123.00344
132.0,131.90591
132.0,127.97992
162.0,174.95415
132.0,131.90591
75.0,78.36504
132.0,90.90012
55.0,59.435932
132.0,132.20042
320.0,295.38028
132.0,132.07416
299.0,282.69864
132.0,132.20042
102.0,119.005875
132.0,131.90591
92.0,110.96204
68.0,66.81049
161.0,179.77228
341.0,177.59422
332.0,329.55997
47.0,66.78222
72.0,93.53744
165.0,133.59068
70.0,68.38726
132.0,131.90506
311.0,290.53833
165.0,175.26454
143.0,145.59306
169.0,212.27338
243.0,265.69934
89.0,63.00002
319.0,426.50427
150.0,159.24991
73.0,88.855
194.0,203.22638
132.0,132.20042
158.0,142.84749
141.0,90.777725
145.0,116.8624
132.0,123.55631
336.0,390.40686
96.0,83.92375
127.0,116.68545
132.0,127.82161
370.0,378.2615
82.0,72.89436
500.0,480.6387
123.0,109.98486
188.0,176.18022
133.0,181.84695
264.0,225.09708
296.0,282.82156
132.0,95.65704
87.0,91.92675
92.0,97.4662
325.0,285.1984
132.0,157.74463
487.0,431.19867
20.0,31.102259
132.0,132.20042
482.0,370.69562
500.0,269.97226
116.0,123.58544
176.0,139.95702
159.0,139.61641
45.0,49.098602
72.0,84.95495
129.0,138.44453
132.0,132.20042
132.0,131.90591
81.0,65.37628
132.0,132.20042
132.0,132.20042
359.0,324.77948
144.0,150.0636
350.0,207.9714
170.0,165.32184
201.0,198.9307
98.0,94.185394
71.0,74.95636
339.0,333.38724
69.0,73.680405
109.0,96.65075
89.0,103.64422
132.0,131.9903
86.0,73.479294
137.0,138.01031
346.0,345.6357
130.0,200.22346
269.0,205.47191
50.0,67.32187
132.0,127.90391
336.0,329.11588
104.0,89.08011
443.0,371.5209
249.0,276.7464
132.0,130.946
139.0,143.03247
278.0,310.12628
182.0,204.662
132.0,132.20042
132.0,139.97873
65.0,62.678444
130.0,146.08992
118.0,123.92418
405.0,394.41376
134.0,134.74112
53.0,71.47826
184.0,219.1322
64.0,65.46087
132.0,165.72029
500.0,477.22354
86.0,87.68779
103.0,95.72801
85.0,112.90472
153.0,152.78467
177.0,150.52196
149.0,225.25305
126.0,124.588425
407.0,306.7444
201.0,235.04974
52.0,49.469128
67.0,65.117645
389.0,382.54926
132.0,131.77528
134.0,121.466484
231.0,188.64731
103.0,101.178345
259.0,171.67984
84.0,110.72428
126.0,130.75792
169.0,167.07756
60.0,81.9843
112.0,96.12418
132.0,132.49658
172.0,131.79346
205.0,198.50174
126.0,140.80678
132.0,131.90591
223.0,236.27765
52.0,59.60328
110.0,132.50449
350.0,362.72946
147.0,150.28397
39.0,55.77829
230.0,189.59059
243.0,204.8481
66.0,69.29489
114.0,111.482506
81.0,71.334435
291.0,303.441
132.0,326.178
148.0,156.95834
132.0,131.90591
141.0,131.82774
132.0,131.50818
101.0,96.822136
132.0,131.69958
132.0,132.20042
206.0,199.30518
284.0,312.13895
46.0,47.004074
62.0,73.15142
94.0,119.26366
144.0,110.41009
117.0,86.5467
132.0,141.63075
104.0,100.75898
463.0,374.99023
286.0,256.55356
48.0,70.78466
89.0,84.61105
75.0,66.84543
278.0,274.03467
132.0,137.36523
132.0,132.20042
104.0,107.23063
123.0,126.38922
340.0,324.77304
320.0,355.05045
151.0,178.43224
109.0,110.64375
132.0,139.84843
105.0,118.31421
90.0,133.64752
48.0,71.13721
132.0,99.98112
280.0,255.29059
77.0,83.75288
132.0,132.20042
92.0,103.24016
92.0,99.12791
98.0,131.85815
187.0,149.11649
111.0,149.12929
132.0,132.20042
112.0,116.38071
99.0,116.79152
103.0,106.337654
132.0,132.07416
262.0,276.98856
74.0,62.763496
102.0,109.078186
389.0,382.0141
72.0,75.66002
393.0,400.4979
108.0,113.03406
132.0,132.20042
251.0,185.74089
132.0,132.20042
159.0,127.731476
83.0,86.68819
131.0,133.48354
181.0,206.65689
33.0,40.103844
132.0,132.20042
132.0,132.20042
142.0,127.798386
319.0,315.0992
309.0,295.7178
411.0,466.62848
178.0,130.42245
112.0,107.13285
126.0,103.66117
138.0,182.00038
62.0,59.214302
150.0,212.73723
132.0,132.07416
132.0,131.9903
132.0,132.20042
132.0,131.9903
132.0,132.20042
143.0,112.27777
232.0,192.03795
367.0,315.15155
263.0,249.8321
132.0,132.20042
138.0,174.52698
63.0,69.999695
500.0,500.6208
132.0,131.90591
324.0,341.5199
50.0,58.50058
148.0,150.08253
132.0,132.20042
108.0,125.44757
110.0,131.76785
23.0,44.340008
132.0,132.13016
43.0,45.2885
241.0,122.62213
132.0,225.71829
180.0,113.56995
132.0,124.53231
146.0,116.98023
132.0,127.147675
281.0,302.24673
27.0,50.482224
71.0,67.843414
65.0,68.2952
454.0,435.7264
102.0,83.66924
68.0,71.52155
364.0,352.42563
338.0,342.02213
90.0,123.3221
104.0,114.315544
89.0,101.50094
500.0,495.8466
75.0,113.422356
366.0,344.7492
396.0,374.85016
324.0,306.946
100.0,88.36017
75.0,82.06116
132.0,128.258
102.0,110.838
305.0,257.42566
267.0,200.35358
91.0,100.17611
191.0,170.52066
342.0,338.3952
132.0,184.03668
79.0,93.74965
101.0,141.796
63.0,83.106476
34.0,47.409607
204.0,177.87865
132.0,131.90591
44.0,49.237137
132.0,129.62314
222.0,214.52444
132.0,131.9903
114.0,118.15018
96.0,100.730865
355.0,292.62183
106.0,122.5843
121.0,102.9416
245.0,264.22238
103.0,110.146034
312.0,316.04044
84.0,76.22637
74.0,63.599068
500.0,475.27554
132.0,132.20042
137.0,132.66486
61.0,59.59668
36.0,49.9807
257.0,232.54617
140.0,133.37166
89.0,85.536224
65.0,76.53569
383.0,395.27142
389.0,384.51385
132.0,125.24657
333.0,265.88205
368.0,368.5327
143.0,154.67722
75.0,87.11657
154.0,113.89044
336.0,325.95956
500.0,501.66156
132.0,133.80484
345.0,214.448
132.0,132.20042
500.0,429.66138
118.0,118.684105
115.0,119.05807
68.0,75.33159
500.0,503.42157
132.0,143.66814
137.0,177.17487
283.0,304.63855
131.0,150.55432
345.0,339.61975
132.0,131.77528
320.0,306.23367
95.0,93.0309
228.0,210.40688
150.0,118.07292
277.0,268.63336
148.0,160.43571
78.0,103.32591
132.0,131.9903
229.0,228.84656
59.0,59.29906
132.0,130.2492
23.0,52.906357
132.0,132.07416
351.0,383.51654
97.0,109.12924
111.0,106.83307
342.0,327.27533
114.0,133.68822
27.0,41.077225
132.0,132.20042
217.0,202.55823
412.0,388.04352
247.0,238.40851
121.0,104.08979
101.0,96.805305
256.0,307.63412
500.0,488.64975
136.0,167.59793
247.0,229.16257
132.0,132.24402
132.0,139.54683
151.0,121.20016
111.0,141.2049
95.0,87.05795
132.0,136.27605
184.0,160.51337
131.0,136.23727
143.0,150.95746
108.0,131.36476
46.0,54.56235
132.0,132.20042
307.0,300.0033
128.0,123.86814
68.0,73.414444
67.0,95.2813
132.0,132.07416
68.0,88.832405
105.0,108.09166
80.0,82.02859
137.0,145.43811
457.0,382.63382
63.0,57.32599
101.0,102.18366
449.0,330.03455
130.0,69.2449
84.0,87.233696
132.0,131.70436
118.0,163.0536
38.0,40.729794
88.0,112.36784
139.0,133.21968
132.0,131.39166
84.0,64.77042
334.0,343.4983
132.0,132.07416
303.0,288.05133
128.0,115.72128
152.0,170.06966
132.0,129.91696
163.0,167.2016
132.0,132.20042
132.0,132.20042
146.0,144.08633
146.0,107.92962
96.0,96.66668
457.0,431.7
106.0,96.58913
71.0,78.911476
132.0,329.41922
132.0,117.588135
132.0,127.300255
280.0,244.94899
119.0,130.61711
346.0,341.971
144.0,168.45724
254.0,221.10985
132.0,132.20042
485.0,412.5563
89.0,100.16568
228.0,215.1384
20.0,52.5091
132.0,132.20042
73.0,78.515
84.0,84.774734
422.0,374.16177
150.0,127.52382
120.0,172.8798
165.0,164.65257
132.0,131.90591
160.0,188.5247
134.0,115.78303
183.0,168.79343
132.0,132.20042
67.0,88.81169
104.0,116.967384
62.0,71.008415
126.0,140.88959
132.0,131.9903
132.0,131.32716
132.0,132.20042
114.0,106.54733
110.0,118.99891
132.0,130.22224
141.0,136.47728
120.0,172.93808
70.0,59.90787
137.0,124.86637
185.0,162.86493
374.0,402.9533
278.0,287.26007
154.0,101.53183
56.0,69.69906
132.0,132.20042
55.0,60.83472
148.0,141.92694
132.0,132.20042
107.0,110.23049
221.0,224.08887
132.0,132.20042
187.0,200.80322
122.0,148.24612
124.0,122.30206
68.0,87.7245
27.0,39.14408
83.0,75.191185
201.0,160.34586
182.0,166.47891
302.0,210.27127
132.0,131.90591
48.0,58.69396
70.0,74.224594
46.0,58.003647
239.0,287.0978
112.0,99.07781
132.0,140.77022
185.0,182.64293
64.0,57.70936
307.0,289.98807
78.0,85.43474
132.0,131.7289
118.0,146.09613
262.0,230.5691
308.0,324.8962
87.0,106.925064
65.0,75.67811
132.0,131.69958
115.0,123.863365
244.0,251.42361
55.0,80.015236
459.0,434.38406
132.0,187.25536
118.0,106.95343
132.0,144.08861
132.0,58.86874
37.0,45.886074
129.0,135.30284
132.0,131.40775
93.0,101.6136
108.0,119.398766
252.0,234.38005
89.0,94.71191
61.0,185.25682
369.0,336.36026
132.0,127.58087
132.0,132.20042
367.0,276.13
132.0,123.24337
122.0,124.29997
132.0,134.6122
418.0,431.82297
141.0,151.20998
151.0,148.76682
26.0,36.99391
132.0,131.9903
500.0,503.4016
56.0,60.018272
166.0,158.79256
147.0,173.45088
309.0,300.85828
132.0,116.12059
103.0,103.60601
132.0,140.73874
132.0,131.77528
299.0,323.7213
133.0,163.81947
67.0,90.10676
131.0,129.53625
114.0,111.433235
409.0,402.48135
383.0,367.32922
112.0,97.38385
106.0,96.651215
131.0,138.65916
40.0,63.539364
369.0,368.5581
149.0,161.95068
92.0,117.13146
49.0,55.307762
461.0,414.8283
132.0,131.77528
344.0,361.8104
132.0,127.01719
404.0,341.5087
298.0,225.38383
132.0,133.26099
360.0,353.37604
356.0,339.29153
132.0,132.20042
105.0,116.45172
35.0,54.694
75.0,65.64728
132.0,132.1599
132.0,131.73962
132.0,132.20042
89.0,85.80959
439.0,475.69427
257.0,325.66193
91.0,111.12554
153.0,191.29054
132.0,135.47816
176.0,274.20642
404.0,475.5084
240.0,266.80753
349.0,365.26114
132.0,88.16531
48.0,44.358196
38.0,54.25978
132.0,131.90591
324.0,302.1694
349.0,341.6028
115.0,132.335
254.0,162.68422
63.0,65.61046
336.0,359.73666
97.0,119.49571
99.0,104.99954
80.0,93.90991
178.0,228.2974
500.0,495.81854
333.0,319.24655
291.0,323.54395
132.0,131.90591
132.0,132.20042
64.0,67.36419
92.0,89.80365
122.0,97.65057
132.0,146.37807
132.0,131.8972
126.0,107.309784
132.0,132.20042
124.0,111.87057
153.0,152.665
386.0,380.25195
174.0,174.87138
81.0,88.796715
278.0,291.5531
73.0,86.76671
81.0,93.17731
308.0,265.82596
83.0,106.25012
50.0,62.219154
295.0,262.02893
132.0,116.05576
130.0,205.46718
300.0,239.71898
170.0,204.8121
383.0,375.72043
76.0,99.922874
162.0,134.19577
132.0,131.69958
132.0,131.6951
214.0,213.07932
305.0,290.713
132.0,131.77528
150.0,195.56409
66.0,66.754074
140.0,91.23064
77.0,69.484634
132.0,132.1599
182.0,144.29083
310.0,251.10103
168.0,225.37297
65.0,74.19562
397.0,304.93942
132.0,131.90591
158.0,166.66711
236.0,288.85794
70.0,87.34861
315.0,316.86017
96.0,104.588455
268.0,248.95085
60.0,63.09992
152.0,136.57822
73.0,73.6036
129.0,138.43033
380.0,404.66544
56.0,52.466938
181.0,228.20744
112.0,124.298706
317.0,322.64478
132.0,122.541374
273.0,299.82697
102.0,105.080574
34.0,42.311172
132.0,131.90591
64.0,84.47188
342.0,319.4018
140.0,120.305214
132.0,132.20042
170.0,192.0819
315.0,340.7185
132.0,131.77528
322.0,286.69397
348.0,313.66528
132.0,131.77528
87.0,68.66998
146.0,177.19464
131.0,145.44794
132.0,132.20042
149.0,166.75261
132.0,131.90591
81.0,100.25601
132.0,132.20042
132.0,131.90591
68.0,68.580536
126.0,140.23676
132.0,80.81338
457.0,452.90274
194.0,215.37508
173.0,122.16499
87.0,96.46915
56.0,59.171886
263.0,219.94412
31.0,40.380898
114.0,118.256
299.0,284.70352
134.0,140.37862
97.0,95.06677
153.0,107.34288
334.0,360.96942
178.0,148.89526
169.0,190.41638
132.0,131.24664
132.0,132.20042
216.0,188.69208
46.0,54.140526
126.0,142.30138
125.0,126.40418
335.0,323.69806
337.0,351.75665
125.0,133.3557
33.0,41.331314
88.0,102.68595
212.0,187.77917
132.0,132.20042
132.0,132.20042
148.0,157.92445
107.0,137.71059
132.0,132.20042
65.0,79.191376
80.0,86.47428
132.0,132.20042
132.0,131.90591
455.0,474.5989
75.0,75.4588
92.0,101.00893
121.0,132.30081
114.0,126.3865
132.0,132.07416
105.0,93.80765
440.0,414.16318
40.0,69.24494
132.0,131.9903
104.0,146.31769
445.0,389.46265
132.0,473.8098
323.0,317.6192
132.0,131.90591
74.0,83.104744
198.0,197.07698
132.0,131.90591
112.0,103.49891
35.0,55.025665
500.0,502.09662
112.0,106.155556
48.0,63.832886
250.0,175.01584
101.0,99.136925
59.0,66.7239
50.0,61.01059
73.0,92.06441
269.0,250.71529
149.0,142.44933
71.0,62.00791
357.0,359.48648
132.0,131.69958
65.0,90.856514
65.0,66.770454
163.0,153.25014
24.0,41.69798
132.0,116.88141
285.0,231.76492
348.0,312.37823
500.0,408.29288
316.0,289.573
373.0,318.7817
164.0,168.79518
317.0,341.01508
132.0,132.20042
183.0,171.48846
363.0,387.2714
221.0,216.34312
132.0,127.896385
93.0,110.40099
46.0,68.26092
207.0,183.32816
132.0,132.20042
